attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
11,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-24,127.0.0.1:57848,-14.9,14.9,-9.099999999999994,-9.099999999999994,0,red,1,1,67.881775,2523,0.2737630208333333,143.50257629805787,131.33610780816488,2435.0,203.0221662774782,540,26054071664956,,success,2026-07-27T20:55:21.869+09:00,2026-07-27T20:55:25.065+09:00,
12,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,44,127.0.0.1:57848,46.0,-46.0,-2.0,-2.0,0,red,1,1,58.622464,2762,0.2996961805555556,157.63432295438088,113.91672700941346,2671.5,58.249463516842795,588,26057273862196,,success,2026-07-27T20:55:25.067+09:00,2026-07-27T20:55:28.267+09:00,
13,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,6,127.0.0.1:57848,4.7,-4.7,1.3000000000000114,1.3000000000000114,0,red,1,1,61.205753,2781,0.3017578125,147.26465300251706,127.87055016181229,2690.0,18.601075237738275,636,26060476494118,,success,2026-07-27T20:55:28.268+09:00,2026-07-27T20:55:31.469+09:00,
14,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,24,127.0.0.1:57848,22.8,-22.8,1.1999999999999886,1.1999999999999886,0,red,1,1,64.108266,2864,0.3107638888888889,149.75069832402235,123.2786312849162,2773.5,17.88854381999832,683,26063676960452,,success,2026-07-27T20:55:31.471+09:00,2026-07-27T20:55:34.664+09:00,
15,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-34,127.0.0.1:57848,-24.0,24.0,-10.0,-10.0,0,red,1,1,72.394858,2018,0.2189670138888889,146.53666997026758,131.2398414271556,1941.5,135.18135966175217,731,26066883320301,,success,2026-07-27T20:55:34.666+09:00,2026-07-27T20:55:37.865+09:00,
16,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,31,127.0.0.1:57848,30.4,-30.4,0.5999999999999943,0.5999999999999943,0,red,1,1,140.834839,2922,0.3170572916666667,150.6738535249829,122.80595482546201,2829.0,18.439088914585774,776,26070150682716,,success,2026-07-27T20:55:37.868+09:00,2026-07-27T20:55:41.064+09:00,
17,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,46,127.0.0.1:57848,47.9,-47.9,-1.9000000000000057,-1.9000000000000057,0,red,1,1,82.109116,2781,0.3017578125,155.55555555555554,116.00323624595468,2689.0,56.32051136131489,817,26073287343033,,success,2026-07-27T20:55:41.067+09:00,2026-07-27T20:55:44.259+09:00,
18,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-18.1,18.1,-9.900000000000006,-9.900000000000006,0,red,1,1,68.90321,2145,0.23274739583333334,148.47738927738928,132.78554778554778,2065.5,120.41594578792295,861,26076284504760,,success,2026-07-27T20:55:44.260+09:00,2026-07-27T20:55:47.265+09:00,
19,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-20,127.0.0.1:57848,-9.6,9.6,-10.400000000000006,-10.400000000000006,0,red,1,1,81.862953,2486,0.2697482638888889,143.4042638777152,130.94006436041835,2399.5,256.0175775215444,909,26079487799131,,success,2026-07-27T20:55:47.266+09:00,2026-07-27T20:55:50.459+09:00,
20,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-1,127.0.0.1:57848,0.3,-0.3,-1.3000000000000114,-1.3000000000000114,0,red,1,1,86.032608,2743,0.2976345486111111,146.7502734232592,133.5001822821728,2653.5,26.40075756488817,957,26082695084633,,success,2026-07-27T20:55:50.460+09:00,2026-07-27T20:55:53.658+09:00,
21,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,27,127.0.0.1:57848,26.2,-26.2,0.8000000000000114,0.8000000000000114,0,red,1,1,83.162112,2813,0.3052300347222222,147.7920369712051,125.04656949875577,2721.0,19.697715603592208,1002,26085693161614,,success,2026-07-27T20:55:53.659+09:00,2026-07-27T20:55:56.663+09:00,
22,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-38,127.0.0.1:57848,-27.6,27.6,-10.400000000000006,-10.400000000000006,0,red,1,1,83.25739,1936,0.21006944444444445,145.31714876033058,133.05733471074382,1860.5,146.27713423498562,1046,26088896944817,,success,2026-07-27T20:55:56.664+09:00,2026-07-27T20:55:59.864+09:00,
23,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,26,127.0.0.1:57848,23.9,-23.9,2.0999999999999943,2.0999999999999943,0,red,1,1,36.355377,2820,0.3059895833333333,147.92482269503546,127.65390070921987,2728.0,28.319604517012593,1092,26092045059243,,success,2026-07-27T20:55:59.865+09:00,2026-07-27T20:56:03.063+09:00,
24,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,21,127.0.0.1:57848,22.9,-22.9,-1.9000000000000057,-1.9000000000000057,0,red,1,1,87.142811,2902,0.3148871527777778,151.45072363886973,124.66126809097175,2812.0,68.8839603971781,1141,26095298198027,,success,2026-07-27T20:56:03.065+09:00,2026-07-27T20:56:06.263+09:00,
25,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-3,127.0.0.1:57848,0.2,-0.2,-3.1999999999999886,-3.1999999999999886,0,red,1,1,93.660134,2741,0.2974175347222222,147.12732579350603,131.0853703028092,2651.5,31.064449134018133,1189,26098502212620,,success,2026-07-27T20:56:06.264+09:00,2026-07-27T20:56:09.463+09:00,
26,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-14,127.0.0.1:57848,-6.5,6.5,-7.5,-7.5,0,red,1,1,95.140675,2514,0.27278645833333337,142.50875099443118,131.61853619729516,2428.0,171.29214809792072,1237,26101704496254,,success,2026-07-27T20:56:09.464+09:00,2026-07-27T20:56:12.664+09:00,
27,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,12,127.0.0.1:57848,10.8,-10.8,1.1999999999999886,1.1999999999999886,0,red,1,1,46.116192,2712,0.2942708333333333,146.4867256637168,129.5169616519174,2621.5,22.360679774997898,1283,26104846962125,,success,2026-07-27T20:56:12.665+09:00,2026-07-27T20:56:15.860+09:00,
28,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-49,127.0.0.1:57848,-38.2,38.2,-10.800000000000011,-10.800000000000011,0,red,1,1,101.852769,1934,0.20985243055555558,142.73940020682525,135.63288521199587,1857.5,213.23461257497573,1332,26108114337341,,success,2026-07-27T20:56:15.861+09:00,2026-07-27T20:56:19.063+09:00,
29,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,16,127.0.0.1:57848,16.7,-16.7,-0.6999999999999886,-0.6999999999999886,0,red,1,1,43.721851,2873,0.3117404513888889,148.16289592760182,126.82944657152802,2782.5,47.53945729601885,1379,26111247313891,,success,2026-07-27T20:56:19.064+09:00,2026-07-27T20:56:22.257+09:00,
30,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,38,127.0.0.1:57848,38.7,-38.7,-0.6999999999999886,-0.6999999999999886,0,red,1,1,109.970932,2884,0.3129340277777778,151.1123439667129,123.11373092926492,2789.5,29.410882339705484,1425,26114322821749,,success,2026-07-27T20:56:22.259+09:00,2026-07-27T20:56:25.264+09:00,
31,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-17.7,17.7,-10.300000000000011,-10.300000000000011,0,red,1,1,45.770437,2290,0.24848090277777776,145.35633187772927,133.92576419213975,2211.0,132.45754036671525,1472,26117451471884,,success,2026-07-27T20:56:25.265+09:00,2026-07-27T20:56:28.459+09:00,
32,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,24,127.0.0.1:57848,22.7,-22.7,1.3000000000000114,1.3000000000000114,0,red,1,1,40.19479,2864,0.3107638888888889,149.00733240223465,124.2046089385475,2772.0,22.135943621178654,1519,26120652539548,,success,2026-07-27T20:56:28.460+09:00,2026-07-27T20:56:31.664+09:00,
33,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-16,127.0.0.1:57848,-8.4,8.4,-7.599999999999994,-7.599999999999994,0,red,1,1,49.954345,2524,0.2738715277777778,143.01941362916006,129.76782884310617,2437.0,175.28548142958104,1567,26123858302601,,success,2026-07-27T20:56:31.665+09:00,2026-07-27T20:56:34.865+09:00,
34,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-29,127.0.0.1:57848,-19.6,19.6,-9.400000000000006,-9.400000000000006,0,red,1,1,118.709818,2432,0.2638888888888889,144.59745065789474,134.44736842105263,2348.0,149.56603892595405,1615,26127123784165,,success,2026-07-27T20:56:34.867+09:00,2026-07-27T20:56:38.064+09:00,
35,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-40,127.0.0.1:57848,-31.8,31.8,-8.199999999999989,-8.199999999999989,0,red,1,1,124.092326,1708,0.1853298611111111,141.82142857142858,136.3612412177986,1636.5,164.43843832875572,1660,26130325469634,,success,2026-07-27T20:56:38.065+09:00,2026-07-27T20:56:41.259+09:00,
36,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-19.7,19.7,-10.300000000000011,-10.300000000000011,0,red,1,1,120.782477,2314,0.2510850694444444,141.44727744165948,134.15254969749353,2232.5,185.32673849177834,1702,26133326721668,,success,2026-07-27T20:56:41.261+09:00,2026-07-27T20:56:44.263+09:00,
37,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,0,127.0.0.1:57848,-0.5,0.5,0.5,0.5,0,red,1,1,127.585429,2583,0.2802734375,143.3166860240031,131.4432830042586,2494.0,32.449961479175904,1748,26136531592526,,success,2026-07-27T20:56:44.264+09:00,2026-07-27T20:56:47.464+09:00,
38,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,3,127.0.0.1:57848,2.7,-2.7,0.30000000000001137,0.30000000000001137,0,red,1,1,71.976583,2638,0.2862413194444444,144.7562547384382,135.00833965125094,2549.5,20.223748416156685,1792,26139666136762,,success,2026-07-27T20:56:47.465+09:00,2026-07-27T20:56:50.642+09:00,
39,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-49,127.0.0.1:57848,-38.9,38.9,-10.099999999999994,-10.099999999999994,0,red,1,1,57.597641,1363,0.1478949652777778,141.36977256052825,137.90095377842994,1298.0,173.34935823359717,1837,26142670340801,,success,2026-07-27T20:56:50.644+09:00,2026-07-27T20:56:53.665+09:00,
40,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,26,127.0.0.1:57848,26.0,-26.0,0.0,0.0,0,red,1,1,57.455004,2890,0.3135850694444445,147.55570934256056,128.30484429065743,2798.0,42.5440947723653,1885,26145872258909,,success,2026-07-27T20:56:53.666+09:00,2026-07-27T20:56:56.866+09:00,
41,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-26,127.0.0.1:57848,-16.4,16.4,-9.599999999999994,-9.599999999999994,0,red,1,1,66.836972,2097,0.2275390625,142.70672389127324,132.49880782069621,2018.5,200.24984394500785,1932,26149072204124,,success,2026-07-27T20:56:56.867+09:00,2026-07-27T20:57:00.058+09:00,
42,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,26,127.0.0.1:57848,27.1,-27.1,-1.0999999999999943,-1.0999999999999943,0,red,1,1,65.032898,2907,0.3154296875,149.66013071895424,128.37702098383213,2815.5,58.18934610390462,1975,26152275056095,,success,2026-07-27T20:57:00.059+09:00,2026-07-27T20:57:03.261+09:00,
43,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-8,127.0.0.1:57848,-2.3,2.3,-5.699999999999989,-5.699999999999989,0,red,1,1,80.074315,2682,0.291015625,147.52796420581655,131.36726323639076,2592.5,83.95236744726142,2016,26155477401991,,success,2026-07-27T20:57:03.262+09:00,2026-07-27T20:57:06.453+09:00,
44,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,17,127.0.0.1:57848,16.7,-16.7,0.30000000000001137,0.30000000000001137,0,red,1,1,75.754052,2802,0.3040364583333333,147.8865096359743,128.47002141327624,2711.5,24.166091947189145,2054,26158479409753,,success,2026-07-27T20:57:06.454+09:00,2026-07-27T20:57:09.458+09:00,
45,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-50,127.0.0.1:57848,-40.8,40.8,-9.199999999999989,-9.199999999999989,0,red,,0,,,,,,,,2097,26161414674476,failed_frames/attempt_045_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T20:57:09.459+09:00,2026-07-27T20:57:12.463+09:00,
46,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-14,127.0.0.1:57848,-8.8,8.8,-5.199999999999989,-5.199999999999989,0,red,1,1,69.827048,2526,0.2740885416666667,143.65043547110054,136.41528107680125,2442.0,134.8369385591352,2126,26164682262286,,success,2026-07-27T20:57:12.464+09:00,2026-07-27T20:57:15.662+09:00,
47,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,14,127.0.0.1:57848,14.4,-14.4,-0.4000000000000057,-0.4000000000000057,0,red,1,1,79.756563,2893,0.3139105902777778,149.56239198064293,129.77359142758382,2801.0,58.52349955359813,2174,26167884863238,,success,2026-07-27T20:57:15.663+09:00,2026-07-27T20:57:18.857+09:00,
48,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-44,127.0.0.1:57848,-33.6,33.6,-10.400000000000006,-10.400000000000006,0,red,1,1,77.024172,2019,0.21907552083333331,142.5156017830609,134.88063397721643,1944.0,208.40585404445815,2210,26170888403609,,success,2026-07-27T20:57:18.859+09:00,2026-07-27T20:57:21.862+09:00,
49,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,20,127.0.0.1:57848,19.0,-19.0,1.0,1.0,0,red,,0,,,,,,,,2240,26172892092295,failed_frames/attempt_049_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T20:57:21.863+09:00,2026-07-27T20:57:25.057+09:00,
50,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-17,127.0.0.1:57848,-9.8,9.8,-7.199999999999989,-7.199999999999989,0,red,1,1,86.439608,2498,0.2710503472222222,143.52241793434746,132.58366693354682,2411.5,158.61904047118682,2285,26177294650449,,success,2026-07-27T20:57:25.058+09:00,2026-07-27T20:57:28.258+09:00,
51,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-5,127.0.0.1:57848,-3.8,3.8,-1.1999999999999886,-1.1999999999999886,0,red,1,1,84.560145,2604,0.28255208333333337,146.17741935483872,130.77956989247312,2516.5,75.18643494673756,2332,26180494992874,,success,2026-07-27T20:57:28.259+09:00,2026-07-27T20:57:31.462+09:00,
52,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,35,127.0.0.1:57848,35.7,-35.7,-0.6999999999999886,-0.6999999999999886,0,red,1,1,95.192867,2860,0.3103298611111111,149.07482517482518,127.92202797202798,2768.0,42.05948168962618,2374,26183699401148,,success,2026-07-27T20:57:31.463+09:00,2026-07-27T20:57:34.657+09:00,
53,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-4,127.0.0.1:57848,-1.0,1.0,-3.0,-3.0,0,red,1,1,92.570925,2783,0.3019748263888889,146.39705353934602,134.1289974847287,2692.5,43.829214001622255,2398,26186699502799,,success,2026-07-27T20:57:34.659+09:00,2026-07-27T20:57:37.662+09:00,
54,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,5,127.0.0.1:57848,4.9,-4.9,0.09999999999999432,0.09999999999999432,0,red,1,1,91.62128,2574,0.279296875,144.94133644133643,134.35431235431236,2486.5,25.059928172283335,2444,26189900811923,,success,2026-07-27T20:57:37.663+09:00,2026-07-27T20:57:40.859+09:00,
55,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,18,127.0.0.1:57848,19.1,-19.1,-1.0999999999999943,-1.0999999999999943,0,red,1,1,93.298268,2800,0.3038194444444445,147.5392857142857,127.77928571428572,2710.5,61.032778078668514,2484,26192903745745,,success,2026-07-27T20:57:40.861+09:00,2026-07-27T20:57:43.863+09:00,
56,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,10,127.0.0.1:57848,9.7,-9.7,0.30000000000001137,0.30000000000001137,0,red,1,1,36.825846,2704,0.29340277777777773,146.47892011834318,131.89201183431953,2615.0,26.40075756488817,2524,26196046380590,,success,2026-07-27T20:57:43.865+09:00,2026-07-27T20:57:47.062+09:00,
57,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-44,127.0.0.1:57848,-34.1,34.1,-9.900000000000006,-9.900000000000006,0,red,1,1,49.760183,1429,0.1550564236111111,141.79006298110565,137.8852344296711,1364.0,169.49926253526885,2553,26199243890442,,success,2026-07-27T20:57:47.063+09:00,2026-07-27T20:57:50.247+09:00,
58,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-20.8,20.8,-9.199999999999989,-9.199999999999989,0,red,1,1,37.393595,2272,0.24652777777777776,141.98723591549296,134.57218309859155,2191.5,195.36888186197925,2597,26202241776621,,success,2026-07-27T20:57:50.248+09:00,2026-07-27T20:57:53.256+09:00,
59,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,35,127.0.0.1:57848,36.8,-36.8,-1.8000000000000114,-1.8000000000000114,0,red,1,1,36.456611,2800,0.3038194444444445,149.92964285714285,129.07464285714286,2710.0,58.52349955359813,2644,26205443904817,,success,2026-07-27T20:57:53.257+09:00,2026-07-27T20:57:56.458+09:00,
60,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-26,127.0.0.1:57848,-16.4,16.4,-9.599999999999994,-9.599999999999994,0,red,1,1,38.414789,2340,0.25390625,145.758547008547,134.68376068376068,2259.0,145.58159224297555,2688,26208449788458,,success,2026-07-27T20:57:56.459+09:00,2026-07-27T20:57:59.462+09:00,
61,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-36,127.0.0.1:57848,-27.0,27.0,-9.0,-9.0,0,red,1,1,38.94755,2344,0.2543402777777778,143.9116894197952,137.72866894197952,2261.5,139.70325694127536,2733,26211650806017,,success,2026-07-27T20:57:59.463+09:00,2026-07-27T20:58:02.662+09:00,
62,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,23,127.0.0.1:57848,23.1,-23.1,-0.09999999999999432,-0.09999999999999432,0,red,1,1,46.926881,2900,0.3146701388888889,149.75758620689655,123.9303448275862,2807.5,38.27531841800928,2781,26214850791164,,success,2026-07-27T20:58:02.663+09:00,2026-07-27T20:58:05.854+09:00,
63,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,48,127.0.0.1:57848,51.6,-51.6,-3.5999999999999943,-3.5999999999999943,0,red,1,1,41.187889,2858,0.3101128472222222,153.62771168649405,119.45276417074876,2768.5,111.01801655587259,2825,26217854107600,,success,2026-07-27T20:58:05.855+09:00,2026-07-27T20:58:08.863+09:00,
64,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,48,127.0.0.1:57848,48.2,-48.2,-0.19999999999998863,-0.19999999999998863,0,red,1,1,43.732076,2869,0.3113064236111111,153.1268734750784,120.18333914255838,2777.5,29.832867780352597,2853,26221058128845,,success,2026-07-27T20:58:08.864+09:00,2026-07-27T20:58:12.064+09:00,
65,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-46,127.0.0.1:57848,-34.1,34.1,-11.900000000000006,-11.900000000000006,0,red,1,1,46.000461,1561,0.1693793402777778,141.22613709160794,135.27930813581037,1492.0,172.4905794529081,2899,26224259867307,,success,2026-07-27T20:58:12.065+09:00,2026-07-27T20:58:15.266+09:00,
66,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-5,127.0.0.1:57848,-4.5,4.5,-0.5,-0.5,0,red,1,1,47.763807,2774,0.3009982638888889,146.27000720980533,136.03280461427542,2684.5,48.76474136094644,2947,26227462257965,,success,2026-07-27T20:58:15.267+09:00,2026-07-27T20:58:18.464+09:00,
67,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,49,127.0.0.1:57848,54.2,-54.2,-5.199999999999989,-5.199999999999989,0,red,,0,,,,,,,,2992,26230463181109,failed_frames/attempt_067_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T20:58:18.466+09:00,2026-07-27T20:58:21.663+09:00,
68,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,9,127.0.0.1:57848,6.2,-6.2,2.8000000000000114,2.8000000000000114,0,red,1,1,65.196116,2687,0.2915581597222222,144.28693710457762,130.14812058057313,2598.0,50.60632371551998,3023,26233866263068,,success,2026-07-27T20:58:21.664+09:00,2026-07-27T20:58:24.863+09:00,
69,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,32,127.0.0.1:57848,33.5,-33.5,-1.5,-1.5,0,red,1,1,60.345367,2790,0.302734375,150.5483870967742,124.20931899641577,2700.0,62.625873247404705,3067,26237070216734,,success,2026-07-27T20:58:24.865+09:00,2026-07-27T20:58:28.061+09:00,
70,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-45,127.0.0.1:57848,-35.3,35.3,-9.699999999999989,-9.699999999999989,0,red,1,1,64.624307,1448,0.15711805555555555,142.021408839779,138.34599447513813,1382.0,172.6528308484978,3115,26240273674981,,success,2026-07-27T20:58:28.062+09:00,2026-07-27T20:58:31.262+09:00,
71,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,41,127.0.0.1:57848,43.8,-43.8,-2.8000000000000114,-2.8000000000000114,0,red,1,1,61.911526,2858,0.3101128472222222,153.6700489853044,119.19314205738277,2766.5,85.61541917201598,3144,26243471436932,,success,2026-07-27T20:58:31.263+09:00,2026-07-27T20:58:34.458+09:00,
72,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,27,127.0.0.1:57848,27.2,-27.2,-0.19999999999998863,-0.19999999999998863,0,red,1,1,73.136535,2794,0.3031684027777778,149.49856836077308,125.23085182534001,2705.0,31.144823004794873,3188,26246677364941,,success,2026-07-27T20:58:34.462+09:00,2026-07-27T20:58:37.656+09:00,
73,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-19.4,19.4,-10.599999999999994,-10.599999999999994,0,red,1,1,68.398168,1987,0.2156032986111111,144.6768998490186,133.37191746351283,1913.5,146.76852523616907,3235,26249879743211,,success,2026-07-27T20:58:37.657+09:00,2026-07-27T20:58:40.864+09:00,
74,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-31,127.0.0.1:57848,-21.3,21.3,-9.699999999999989,-9.699999999999989,0,red,1,1,68.053306,1883,0.2043185763888889,143.04089219330854,135.93733404142324,1809.0,153.73353570382747,3283,26253080326660,,success,2026-07-27T20:58:40.866+09:00,2026-07-27T20:58:44.062+09:00,
75,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-10,127.0.0.1:57848,-5.1,5.1,-4.900000000000006,-4.900000000000006,0,red,1,1,82.225695,2469,0.2679036458333333,143.92021061158366,135.29364115026328,2383.0,138.92443989449805,3324,26256282553697,,success,2026-07-27T20:58:44.067+09:00,2026-07-27T20:58:47.251+09:00,
76,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-48,127.0.0.1:57848,-35.3,35.3,-12.699999999999989,-12.699999999999989,0,red,1,1,85.329356,1960,0.2126736111111111,143.2622448979592,139.58367346938778,1886.5,235.41665191740367,3369,26259283502072,,success,2026-07-27T20:58:47.253+09:00,2026-07-27T20:58:50.256+09:00,
