attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
19,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-20,127.0.0.1:39157,-11.3,11.3,-8.699999999999989,-8.699999999999989,0,red,1,1,81.581477,3900,0.4231770833333333,140.21358974358975,149.33,3788.5,312.1698255757593,837,28640032510384,,success,2026-07-27T21:38:28.307+09:00,2026-07-27T21:38:31.510+09:00,
20,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-1,127.0.0.1:39157,0.7,-0.7,-1.6999999999999886,-1.6999999999999886,0,red,1,1,75.838339,3930,0.42643229166666663,140.63460559796437,150.30712468193383,3818.0,16.1245154965971,882,28643234176793,,success,2026-07-27T21:38:31.511+09:00,2026-07-27T21:38:34.711+09:00,
21,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,27,127.0.0.1:39157,28.7,-28.7,-1.6999999999999886,-1.6999999999999886,0,red,0,0,,0,0.0,,,0.0,,929,28646568809999,failed_frames/attempt_021_color_not_detected.jpg,color_not_detected,2026-07-27T21:38:34.712+09:00,2026-07-27T21:38:37.912+09:00,
22,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-38,127.0.0.1:39157,-26.9,26.9,-11.099999999999994,-11.099999999999994,0,red,0,0,,0,0.0,,,0.0,,973,28649775594513,failed_frames/attempt_022_color_not_detected.jpg,color_not_detected,2026-07-27T21:38:37.913+09:00,2026-07-27T21:38:41.112+09:00,
23,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,26,127.0.0.1:39157,28.2,-28.2,-2.1999999999999886,-2.1999999999999886,0,red,0,0,,0,0.0,,,0.0,,1019,28652979433446,failed_frames/attempt_023_color_not_detected.jpg,color_not_detected,2026-07-27T21:38:41.113+09:00,2026-07-27T21:38:44.311+09:00,
24,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,21,127.0.0.1:39157,21.4,-21.4,-0.4000000000000057,-0.4000000000000057,0,red,1,1,89.418031,3924,0.42578125000000006,140.71355759429156,132.61569826707444,3786.5,593.6143529262075,1065,28656041755701,,success,2026-07-27T21:38:44.312+09:00,2026-07-27T21:38:47.507+09:00,
25,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-3,127.0.0.1:39157,0.2,-0.2,-3.1999999999999886,-3.1999999999999886,0,red,1,1,98.116332,4118,0.44683159722222227,141.92010684798444,146.4638173870811,4005.5,6.082762530298219,1110,28659050918896,,success,2026-07-27T21:38:47.508+09:00,2026-07-27T21:38:50.511+09:00,
26,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-5.7,5.7,-8.300000000000011,-8.300000000000011,0,red,1,1,100.297031,3952,0.4288194444444444,139.93623481781376,149.4919028340081,3842.0,181.89282558693733,1158,28662249574137,,success,2026-07-27T21:38:50.512+09:00,2026-07-27T21:38:53.711+09:00,
27,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,12,127.0.0.1:39157,10.0,-10.0,2.0,2.0,0,red,1,1,38.457453,4438,0.4815538194444444,145.00901306894997,143.45966651644886,4317.0,312.1297807002722,1203,28665385994444,,success,2026-07-27T21:38:53.712+09:00,2026-07-27T21:38:56.902+09:00,
28,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-37.6,37.6,-11.400000000000006,-11.400000000000006,0,red,0,0,,0,0.0,,,0.0,,1250,28668584535517,failed_frames/attempt_028_color_not_detected.jpg,color_not_detected,2026-07-27T21:38:56.903+09:00,2026-07-27T21:38:59.907+09:00,
29,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,16,127.0.0.1:39157,15.2,-15.2,0.8000000000000114,0.8000000000000114,0,red,1,1,36.845243,4508,0.4891493055555555,143.5778615794144,140.52417923691218,4388.5,431.29688150970907,1295,28671589412156,,success,2026-07-27T21:38:59.910+09:00,2026-07-27T21:39:03.108+09:00,
30,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,38,127.0.0.1:39157,40.3,-40.3,-2.3000000000000114,-2.3000000000000114,0,red,0,0,,0,0.0,,,0.0,,1325,28674988438497,failed_frames/attempt_030_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:03.109+09:00,2026-07-27T21:39:06.311+09:00,
31,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-18.4,18.4,-9.599999999999994,-9.599999999999994,0,red,1,1,39.283555,1010,0.1095920138888889,132.27623762376237,142.24752475247524,909.5,512.4860973724068,1370,28677994478000,,success,2026-07-27T21:39:06.313+09:00,2026-07-27T21:39:09.512+09:00,
32,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,24,127.0.0.1:39157,24.2,-24.2,-0.19999999999998863,-0.19999999999998863,0,red,0,0,,0,0.0,,,0.0,,1419,28681333137703,failed_frames/attempt_032_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:09.514+09:00,2026-07-27T21:39:12.705+09:00,
33,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-16,127.0.0.1:39157,-7.9,7.9,-8.099999999999994,-8.099999999999994,0,red,,0,,,,,,,,1463,28684333228581,failed_frames/attempt_033_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T21:39:12.706+09:00,2026-07-27T21:39:15.909+09:00,
34,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-29,127.0.0.1:39157,-18.7,18.7,-10.300000000000011,-10.300000000000011,0,red,1,1,47.571089,1326,0.14388020833333334,133.3710407239819,144.23227752639517,1254.0,530.664677550711,1497,28687597876748,,success,2026-07-27T21:39:15.910+09:00,2026-07-27T21:39:19.105+09:00,
35,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-40,127.0.0.1:39157,-29.3,29.3,-10.699999999999989,-10.699999999999989,0,red,0,0,,0,0.0,,,0.0,,1547,28690935544230,failed_frames/attempt_035_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:19.106+09:00,2026-07-27T21:39:22.310+09:00,
36,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-20.8,20.8,-9.199999999999989,-9.199999999999989,0,red,1,1,61.154145,719,0.07801649305555555,131.6300417246175,149.18080667593878,588.0,568.2719419432918,1593,28694008752755,,success,2026-07-27T21:39:22.311+09:00,2026-07-27T21:39:25.504+09:00,
37,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,0,127.0.0.1:39157,-0.5,0.5,0.5,0.5,0,red,1,1,122.483773,3816,0.4140625,140.02410901467505,152.02122641509436,3702.5,16.55294535724685,1622,28697273575166,,success,2026-07-27T21:39:25.505+09:00,2026-07-27T21:39:28.705+09:00,
38,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,3,127.0.0.1:39157,2.6,-2.6,0.4000000000000057,0.4000000000000057,0,red,1,1,59.256784,3997,0.4337022569444444,141.02902176632475,152.33725293970477,3886.0,85.0235261559999,1669,28700409787933,,success,2026-07-27T21:39:28.706+09:00,2026-07-27T21:39:31.904+09:00,
39,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-39.1,39.1,-9.900000000000006,-9.900000000000006,0,red,0,0,,0,0.0,,,0.0,,1717,28703746281866,failed_frames/attempt_039_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:31.906+09:00,2026-07-27T21:39:35.104+09:00,
40,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,26,127.0.0.1:39157,24.0,-24.0,2.0,2.0,0,red,0,0,,0,0.0,,,0.0,,1763,28706947026331,failed_frames/attempt_040_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:35.105+09:00,2026-07-27T21:39:38.305+09:00,
41,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-26,127.0.0.1:39157,-15.6,15.6,-10.400000000000006,-10.400000000000006,0,red,1,1,61.743954,1724,0.1870659722222222,133.37645011600927,147.2969837587007,1641.5,443.30576355378014,1785,28709814522099,,success,2026-07-27T21:39:38.306+09:00,2026-07-27T21:39:41.310+09:00,
42,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,26,127.0.0.1:39157,25.4,-25.4,0.5999999999999943,0.5999999999999943,0,red,0,0,,0,0.0,,,0.0,,1834,28713149691922,failed_frames/attempt_042_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:41.311+09:00,2026-07-27T21:39:44.505+09:00,
43,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-8,127.0.0.1:39157,-0.4,0.4,-7.599999999999994,-7.599999999999994,0,red,1,1,64.461784,4271,0.46343315972222227,144.3701709201592,148.23811753687662,4155.5,22.135943621178654,1877,28716020019254,,success,2026-07-27T21:39:44.506+09:00,2026-07-27T21:39:47.510+09:00,
44,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,17,127.0.0.1:39157,16.5,-16.5,0.5,0.5,0,red,,0,,,,,,,,1920,28719027949137,failed_frames/attempt_044_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T21:39:47.511+09:00,2026-07-27T21:39:50.702+09:00,
45,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-50,127.0.0.1:39157,-39.2,39.2,-10.800000000000011,-10.800000000000011,0,red,0,0,,0,0.0,,,0.0,,1956,28722358117395,failed_frames/attempt_045_color_not_detected.jpg,color_not_detected,2026-07-27T21:39:50.703+09:00,2026-07-27T21:39:53.711+09:00,
46,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-8.3,8.3,-5.699999999999989,-5.699999999999989,0,red,1,1,68.065472,3334,0.3617621527777778,138.251349730054,148.0341931613677,3231.5,220.81893034792103,2001,28725426420587,,success,2026-07-27T21:39:53.712+09:00,2026-07-27T21:39:56.911+09:00,
47,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,14,127.0.0.1:39157,12.1,-12.1,1.9000000000000057,1.9000000000000057,0,red,1,1,67.788353,4477,0.48578559027777773,144.95666741121286,142.70716997989726,4357.5,370.22830793984406,2049,28728627623072,,success,2026-07-27T21:39:56.912+09:00,2026-07-27T21:40:00.109+09:00,
48,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-44,127.0.0.1:39157,-32.7,32.7,-11.300000000000011,-11.300000000000011,0,red,0,0,,0,0.0,,,0.0,,2085,28731763706420,failed_frames/attempt_048_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:00.110+09:00,2026-07-27T21:40:03.119+09:00,
49,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,20,127.0.0.1:39157,19.2,-19.2,0.8000000000000114,0.8000000000000114,0,red,1,1,74.531103,4098,0.44466145833333337,140.24743777452417,134.0968765251342,3975.5,552.3993120922581,2131,28734832574475,,success,2026-07-27T21:40:03.120+09:00,2026-07-27T21:40:06.308+09:00,
50,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-17,127.0.0.1:39157,-7.7,7.7,-9.300000000000011,-9.300000000000011,0,red,1,1,79.151798,3557,0.3859592013888889,139.34804610626932,148.00702839471464,3451.0,253.95472037353431,2178,28738035258504,,success,2026-07-27T21:40:06.310+09:00,2026-07-27T21:40:09.510+09:00,
51,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-5,127.0.0.1:39157,-4.0,4.0,-1.0,-1.0,0,red,1,1,88.39945,4144,0.4496527777777778,143.60859073359075,149.85183397683397,4028.0,89.80534505250787,2226,28741238687720,,success,2026-07-27T21:40:09.511+09:00,2026-07-27T21:40:12.702+09:00,
52,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,35,127.0.0.1:39157,36.7,-36.7,-1.6999999999999886,-1.6999999999999886,0,red,0,0,,0,0.0,,,0.0,,2254,28744371871715,failed_frames/attempt_052_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:12.703+09:00,2026-07-27T21:40:15.709+09:00,
53,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-4,127.0.0.1:39157,-0.5,0.5,-3.5,-3.5,0,red,1,1,86.640114,3977,0.4315321180555555,141.88785516721146,147.30349509680664,3863.0,10.0,2299,28747441837978,,success,2026-07-27T21:40:15.711+09:00,2026-07-27T21:40:18.905+09:00,
54,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,5,127.0.0.1:39157,4.3,-4.3,0.6999999999999886,0.6999999999999886,0,red,1,1,84.407586,4137,0.4488932291666667,144.72250423011846,146.25791636451535,4020.0,137.00364958642524,2341,28750442690813,,success,2026-07-27T21:40:18.906+09:00,2026-07-27T21:40:21.910+09:00,
55,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,18,127.0.0.1:39157,17.7,-17.7,0.30000000000001137,0.30000000000001137,0,red,1,1,173.996682,138,0.014973958333333332,133.8768115942029,140.86231884057972,117.0,405.652560696959,2386,28753724586397,,success,2026-07-27T21:40:21.911+09:00,2026-07-27T21:40:25.107+09:00,
56,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,10,127.0.0.1:39157,9.2,-9.2,0.8000000000000114,0.8000000000000114,0,red,1,1,95.326445,4066,0.4411892361111111,145.4992621741269,142.27078209542546,3949.0,257.0486335306998,2423,28756849048141,,success,2026-07-27T21:40:25.110+09:00,2026-07-27T21:40:28.309+09:00,
57,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-44,127.0.0.1:39157,-33.8,33.8,-10.199999999999989,-10.199999999999989,0,red,0,0,,0,0.0,,,0.0,,2472,28760183141537,failed_frames/attempt_057_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:28.311+09:00,2026-07-27T21:40:31.506+09:00,
58,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-20.1,20.1,-9.900000000000006,-9.900000000000006,0,red,1,1,37.978104,755,0.08192274305555555,133.16556291390728,137.54701986754966,668.0,563.3134118765503,2516,28763192459713,,success,2026-07-27T21:40:31.507+09:00,2026-07-27T21:40:34.713+09:00,
59,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,35,127.0.0.1:39157,35.8,-35.8,-0.8000000000000114,-0.8000000000000114,0,red,0,0,,0,0.0,,,0.0,,2567,28766589864826,failed_frames/attempt_059_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:34.714+09:00,2026-07-27T21:40:37.909+09:00,
60,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-26,127.0.0.1:39157,-17.1,17.1,-8.900000000000006,-8.900000000000006,0,red,1,1,64.533577,1304,0.14149305555555555,133.7745398773006,144.83435582822085,1225.5,465.63612402819433,2612,28769595495287,,success,2026-07-27T21:40:37.911+09:00,2026-07-27T21:40:41.104+09:00,
61,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-36,127.0.0.1:39157,-25.7,25.7,-10.300000000000011,-10.300000000000011,0,red,0,0,,0,0.0,,,0.0,,2661,28772925921419,failed_frames/attempt_061_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:41.105+09:00,2026-07-27T21:40:44.304+09:00,
62,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,23,127.0.0.1:39157,24.4,-24.4,-1.4000000000000057,-1.4000000000000057,0,red,1,1,45.378789,692,0.07508680555555555,139.257225433526,120.68208092485548,630.0,624.627889226858,2706,28775996057168,,success,2026-07-27T21:40:44.305+09:00,2026-07-27T21:40:47.504+09:00,
63,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,48,127.0.0.1:39157,49.5,-49.5,-1.5,-1.5,0,red,0,0,,0,0.0,,,0.0,,2755,28779333179618,failed_frames/attempt_063_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:47.505+09:00,2026-07-27T21:40:50.704+09:00,
64,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,48,127.0.0.1:39157,52.6,-52.6,-4.599999999999994,-4.599999999999994,0,red,0,0,,0,0.0,,,0.0,,2800,28782334131528,failed_frames/attempt_064_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:50.705+09:00,2026-07-27T21:40:53.708+09:00,
65,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-46,127.0.0.1:39157,-35.1,35.1,-10.900000000000006,-10.900000000000006,0,red,0,0,,0,0.0,,,0.0,,2847,28785538608878,failed_frames/attempt_065_color_not_detected.jpg,color_not_detected,2026-07-27T21:40:53.709+09:00,2026-07-27T21:40:56.909+09:00,
66,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-5,127.0.0.1:39157,-3.1,3.1,-1.9000000000000057,-1.9000000000000057,0,red,1,1,132.127937,4675,0.5072699652777778,144.51999999999998,138.24877005347594,4555.5,101.49384217774002,2887,28788675753286,,success,2026-07-27T21:40:56.910+09:00,2026-07-27T21:41:00.109+09:00,
67,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,49,127.0.0.1:39157,53.9,-53.9,-4.900000000000006,-4.900000000000006,0,red,0,0,,0,0.0,,,0.0,,2936,28791942641323,failed_frames/attempt_067_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:00.111+09:00,2026-07-27T21:41:03.309+09:00,
68,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,9,127.0.0.1:39157,9.7,-9.7,-0.6999999999999886,-0.6999999999999886,0,red,1,1,64.174595,5244,0.5690104166666667,149.66475972540047,127.42353165522502,5118.5,246.24581214713075,2980,28795010765647,,success,2026-07-27T21:41:03.310+09:00,2026-07-27T21:41:06.509+09:00,
69,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,32,127.0.0.1:39157,32.1,-32.1,-0.09999999999999432,-0.09999999999999432,0,red,0,0,,0,0.0,,,0.0,,3028,28798343803872,failed_frames/attempt_069_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:06.510+09:00,2026-07-27T21:41:09.704+09:00,
70,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-45,127.0.0.1:39157,-32.1,32.1,-12.900000000000006,-12.900000000000006,0,red,0,0,,0,0.0,,,0.0,,3073,28801550167745,failed_frames/attempt_070_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:09.705+09:00,2026-07-27T21:41:12.903+09:00,
71,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,41,127.0.0.1:39157,43.5,-43.5,-2.5,-2.5,0,red,0,0,,0,0.0,,,0.0,,3116,28804550636828,failed_frames/attempt_071_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:12.904+09:00,2026-07-27T21:41:15.909+09:00,
72,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,27,127.0.0.1:39157,29.0,-29.0,-2.0,-2.0,0,red,0,0,,0,0.0,,,0.0,,3164,28807750534719,failed_frames/attempt_072_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:15.910+09:00,2026-07-27T21:41:19.103+09:00,
73,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-19.9,19.9,-10.099999999999994,-10.099999999999994,0,red,1,1,82.051253,1876,0.20355902777777776,133.363539445629,117.99040511727078,1787.5,563.7987229499549,3206,28810624366249,,success,2026-07-27T21:41:19.104+09:00,2026-07-27T21:41:22.109+09:00,
74,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-31,127.0.0.1:39157,-21.0,21.0,-10.0,-10.0,0,red,1,1,74.540896,2718,0.294921875,133.81089036055923,120.36644591611478,2614.5,595.7021067614248,3253,28813825515813,,success,2026-07-27T21:41:22.110+09:00,2026-07-27T21:41:25.308+09:00,
75,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-3.5,3.5,-6.5,-6.5,0,red,1,1,76.7303,5028,0.5455729166666667,144.54773269689738,131.56941129673828,4905.5,132.54433220624713,3301,28817023955003,,success,2026-07-27T21:41:25.309+09:00,2026-07-27T21:41:28.503+09:00,
76,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-35.2,35.2,-12.800000000000011,-12.800000000000011,0,red,0,0,,0,0.0,,,0.0,,3351,28820359478241,failed_frames/attempt_076_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:28.504+09:00,2026-07-27T21:41:31.709+09:00,
77,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-24,127.0.0.1:39157,-14.4,14.4,-9.599999999999994,-9.599999999999994,0,red,1,1,77.028307,4172,0.4526909722222222,138.48993288590603,129.1351869606903,4053.5,392.149206297807,3388,28823431096284,,success,2026-07-27T21:41:31.710+09:00,2026-07-27T21:41:34.904+09:00,
