attempt,distance_m,target_color,crop_scale,interval_s,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,color_visible,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_hue_circular_mean_deg,red_saturation_mean,red_value_mean,red_b_mean,red_g_mean,red_r_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,status,started_at,finished_at
86,3.0,red,0.6,0.2,125.0,50.0,130,110,1,85.153355,2617,0.2839626736111111,357.0870897020065,144.16125334352313,135.9977072984333,62.80970576996561,59.13488727550631,135.9977072984333,2530.0,65.45991139621256,176,26748919419979,success,2026-07-27T21:06:59.395+09:00,2026-07-27T21:06:59.513+09:00
87,3.0,red,0.6,0.2,125.0,50.0,130,110,1,38.408838,2654,0.2879774305555556,356.6565601787815,144.71363978899774,136.5399397136398,63.227204220045216,59.073097211755844,136.5399397136398,2565.0,65.45991139621256,177,26749001319936,success,2026-07-27T21:06:59.520+09:00,2026-07-27T21:06:59.602+09:00
88,3.0,red,0.6,0.2,125.0,50.0,130,110,1,75.460752,2679,0.29069010416666663,357.0272530055429,144.5136244867488,136.33930571108624,62.75438596491228,59.08771929824562,136.33930571108624,2591.0,66.03029607687671,179,26749117877852,success,2026-07-27T21:06:59.607+09:00,2026-07-27T21:06:59.725+09:00
89,3.0,red,0.6,0.2,125.0,50.0,130,110,1,91.867392,2608,0.2829861111111111,356.9209889714598,144.65682515337423,136.37615030674846,62.8784509202454,59.01188650306749,136.37615030674846,2521.0,66.03029607687671,181,26749258493460,success,2026-07-27T21:06:59.728+09:00,2026-07-27T21:06:59.855+09:00
90,3.0,red,0.6,0.2,125.0,50.0,130,110,1,89.697806,2702,0.2931857638888889,356.4839550938617,144.2057735011103,136.25647668393782,63.66469282013323,59.223538119911176,136.25647668393782,2611.0,65.45991139621256,182,26749388188468,success,2026-07-27T21:06:59.860+09:00,2026-07-27T21:06:59.984+09:00
91,3.0,red,0.6,0.2,125.0,50.0,130,110,1,41.922587,2659,0.2885199652777778,356.6665661402241,144.3896201579541,136.11169612636328,63.18352764197066,59.050394885295226,136.11169612636328,2568.0,65.45991139621256,183,26749475301188,success,2026-07-27T21:06:59.996+09:00,2026-07-27T21:07:00.073+09:00
92,3.0,red,0.6,0.2,125.0,50.0,130,110,,,,,,,,,,,,,183,26749475301188,camera_frame_timeout,2026-07-27T21:07:00.077+09:00,2026-07-27T21:07:00.277+09:00
93,3.0,red,0.6,0.2,125.0,50.0,130,110,1,197.098451,2669,0.2896050347222222,356.6696050652646,144.77369801423754,136.2997377294867,63.004121393780444,58.92918696140877,136.2997377294867,2578.0,65.21502894272147,184,26749918760748,success,2026-07-27T21:07:00.281+09:00,2026-07-27T21:07:00.507+09:00
94,3.0,red,0.6,0.2,125.0,50.0,130,110,,,,,,,,,,,,,184,26749918760748,camera_frame_timeout,2026-07-27T21:07:00.510+09:00,2026-07-27T21:07:00.710+09:00
95,3.0,red,0.6,0.2,125.0,50.0,130,110,1,225.357279,2654,0.2879774305555556,357.1033294510704,143.84400904295404,136.2467972871138,63.08515448379804,59.4197437829691,136.2467972871138,2565.5,64.63745044476924,185,26750382955139,success,2026-07-27T21:07:00.714+09:00,2026-07-27T21:07:00.973+09:00
96,3.0,red,0.6,0.2,125.0,50.0,130,110,1,44.221876,2653,0.2878689236111111,356.79287485677656,144.68752355823597,136.54240482472673,63.02223897474557,59.090840557859025,136.54240482472673,2563.5,64.63745044476924,186,26750451654299,success,2026-07-27T21:07:00.977+09:00,2026-07-27T21:07:01.060+09:00
97,3.0,red,0.6,0.2,125.0,50.0,130,110,1,78.131375,2677,0.2904730902777778,356.12209750995385,144.72431826671647,136.54650728427345,64.00261486738887,59.075831154277175,136.54650728427345,2589.5,65.21502894272147,188,26750588803009,success,2026-07-27T21:07:01.064+09:00,2026-07-27T21:07:01.169+09:00
98,3.0,red,0.6,0.2,125.0,50.0,130,110,1,40.478832,2693,0.2922092013888889,356.6085281110589,144.71295952469364,136.77460081693278,63.438915707389526,59.17564054957297,136.77460081693278,2604.5,64.63745044476924,189,26750657799576,success,2026-07-27T21:07:01.172+09:00,2026-07-27T21:07:01.247+09:00
99,3.0,red,0.6,0.2,125.0,50.0,130,110,1,94.024664,2675,0.2902560763888889,356.6250877100591,144.8358878504673,136.54317757009346,63.21719626168224,59.0,136.54317757009346,2586.5,66.03029607687671,191,26750791548610,success,2026-07-27T21:07:01.251+09:00,2026-07-27T21:07:01.373+09:00
100,3.0,red,0.6,0.2,125.0,50.0,130,110,1,35.911696,2653,0.2878689236111111,356.43399673826406,144.68262344515642,136.40934790802865,63.48737278552582,59.00527704485488,136.40934790802865,2563.5,66.03029607687671,192,26750857443741,success,2026-07-27T21:07:01.377+09:00,2026-07-27T21:07:01.446+09:00
