attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
71,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,41,127.0.0.1:39157,43.8,-43.8,-2.8000000000000114,-2.8000000000000114,0,red,1,1,152.594416,2179,0.23643663194444445,159.43460302891233,111.79440110142268,2027.5,49.01020301937138,3308,29387990876495,,success,2026-07-27T21:50:55.698+09:00,2026-07-27T21:50:58.897+09:00,
72,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,27,127.0.0.1:39157,26.7,-26.7,0.30000000000001137,0.30000000000001137,0,red,1,1,139.904246,6240,0.6770833333333334,156.71233974358975,112.87339743589743,6101.5,17.4928556845359,3350,29390987652352,,success,2026-07-27T21:50:58.898+09:00,2026-07-27T21:51:01.905+09:00,
73,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-20.6,20.6,-9.400000000000006,-9.400000000000006,0,red,1,1,150.360049,6053,0.6567925347222222,150.64133487526846,122.40806211795802,5920.5,135.14806694880988,3396,29394188478720,,success,2026-07-27T21:51:01.907+09:00,2026-07-27T21:51:05.097+09:00,
74,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-31,127.0.0.1:39157,-24.1,24.1,-6.900000000000006,-6.900000000000006,0,red,1,1,149.332962,6073,0.658962673611111,151.46978429112465,122.07936769306768,5940.5,132.19682295728592,3443,29397391021841,,success,2026-07-27T21:51:05.098+09:00,2026-07-27T21:51:08.296+09:00,
75,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-4.8,4.8,-5.199999999999989,-5.199999999999989,0,red,1,1,92.539855,6088,0.6605902777777778,151.18216162943494,121.8947109067017,5954.5,132.01893803541975,3490,29400532466992,,success,2026-07-27T21:51:08.298+09:00,2026-07-27T21:51:11.496+09:00,
76,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-36.1,36.1,-11.900000000000006,-11.900000000000006,0,red,1,1,155.727797,5091,0.5524088541666666,148.09664113140838,125.95128658416814,4969.0,246.59480935331953,3538,29403798292076,,success,2026-07-27T21:51:11.498+09:00,2026-07-27T21:51:14.697+09:00,
77,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-24,127.0.0.1:39157,-15.1,15.1,-8.900000000000006,-8.900000000000006,0,red,1,1,162.003815,5901,0.6402994791666666,146.63192679206912,123.85900694797492,5768.0,194.74342094150447,3585,29407000933286,,success,2026-07-27T21:51:14.698+09:00,2026-07-27T21:51:17.896+09:00,
78,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-38.6,38.6,-10.400000000000006,-10.400000000000006,0,red,1,1,169.079462,5365,0.5821397569444444,145.56290773532155,128.50475302889097,5240.5,232.57256931977167,3628,29409999255583,,success,2026-07-27T21:51:17.897+09:00,2026-07-27T21:51:20.901+09:00,
79,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-20,127.0.0.1:39157,-13.7,13.7,-6.300000000000011,-6.300000000000011,0,red,1,1,89.760786,6149,0.667209201388889,150.15693608716865,125.20783867295496,6016.0,139.08630414242805,3668,29413134684370,,success,2026-07-27T21:51:20.902+09:00,2026-07-27T21:51:24.102+09:00,
80,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-2,127.0.0.1:39157,-1.1,1.1,-0.9000000000000057,-0.9000000000000057,0,red,1,1,98.151888,6272,0.6805555555555555,150.992506377551,125.01036352040815,6136.5,42.5440947723653,3714,29416338554745,,success,2026-07-27T21:51:24.103+09:00,2026-07-27T21:51:27.296+09:00,
81,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,23,127.0.0.1:39157,20.7,-20.7,2.3000000000000114,2.3000000000000114,0,red,1,1,97.315727,6337,0.6876085069444444,152.66813949818524,114.84030298248382,6200.0,36.138621999185304,3757,29419342993705,,success,2026-07-27T21:51:27.297+09:00,2026-07-27T21:51:30.302+09:00,
82,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-37.4,37.4,-10.599999999999994,-10.599999999999994,0,red,1,1,227.125326,5972,0.6480034722222222,147.50150703281983,123.83657066309443,5840.0,228.72035327010144,3791,29422679623970,,success,2026-07-27T21:51:30.303+09:00,2026-07-27T21:51:33.500+09:00,
83,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,46,127.0.0.1:39157,49.4,-49.4,-3.4000000000000057,-3.4000000000000057,0,red,1,1,231.270315,188,0.020399305555555556,153.39361702127658,110.58510638297872,131.5,80.89499366462674,3835,29425877756069,,success,2026-07-27T21:51:33.501+09:00,2026-07-27T21:51:36.701+09:00,
84,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,34,127.0.0.1:39157,32.9,-32.9,1.0999999999999943,1.0999999999999943,0,red,1,1,35.936174,1324,0.14366319444444445,156.19335347432025,110.74169184290031,1137.5,46.04345773288535,3880,29428883212400,,success,2026-07-27T21:51:36.703+09:00,2026-07-27T21:51:39.896+09:00,
85,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-39,127.0.0.1:39157,-29.5,29.5,-9.5,-9.5,0,red,1,1,38.056325,5563,0.6036241319444444,154.3048714722272,121.8445083587992,5438.5,106.30145812734649,3924,29431886256266,,success,2026-07-27T21:51:39.897+09:00,2026-07-27T21:51:42.901+09:00,
86,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-8.1,8.1,-5.900000000000006,-5.900000000000006,0,red,1,1,36.998845,6183,0.6708984375,151.77971858321203,121.82193110140709,6048.0,122.37646832622684,3953,29435087543638,,success,2026-07-27T21:51:42.902+09:00,2026-07-27T21:51:46.096+09:00,
87,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-5.4,5.4,-4.599999999999994,-4.599999999999994,0,red,1,1,42.325498,6224,0.6753472222222222,152.37435732647813,121.89026349614394,6087.5,115.52056094046635,4000,29438290892726,,success,2026-07-27T21:51:46.098+09:00,2026-07-27T21:51:49.304+09:00,
88,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-19.6,19.6,-8.400000000000006,-8.400000000000006,0,red,1,1,45.477521,6033,0.6546223958333333,153.2420023205702,122.13575335653904,5901.5,130.61393493804556,4048,29441489000529,,success,2026-07-27T21:51:49.305+09:00,2026-07-27T21:51:52.496+09:00,
89,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,45,127.0.0.1:39157,49.0,-49.0,-4.0,-4.0,0,red,0,0,,22,0.002387152777777778,150.86363636363637,110.27272727272728,14.0,87.13208364316786,4095,29444823397933,failed_frames/attempt_089_color_not_detected.jpg,color_not_detected,2026-07-27T21:51:52.498+09:00,2026-07-27T21:51:55.694+09:00,
90,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-47,127.0.0.1:39157,-36.9,36.9,-10.099999999999994,-10.099999999999994,0,red,1,1,46.475731,3722,0.4038628472222222,149.0325094035465,127.06958624395487,3616.5,151.08275877809487,4137,29447692931587,,success,2026-07-27T21:51:55.695+09:00,2026-07-27T21:51:58.701+09:00,
91,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-20.4,20.4,-9.599999999999994,-9.599999999999994,0,red,1,1,54.846137,6017,0.6528862847222222,148.0525178660462,125.45088914741565,5885.0,189.92893407798613,4183,29450896641470,,success,2026-07-27T21:51:58.702+09:00,2026-07-27T21:52:01.902+09:00,
92,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,49,127.0.0.1:39157,53.5,-53.5,-4.5,-4.5,0,red,1,1,56.456861,404,0.04383680555555555,164.73762376237624,110.61386138613861,360.0,93.17188417113823,4227,29454098698505,,success,2026-07-27T21:52:01.903+09:00,2026-07-27T21:52:05.097+09:00,
93,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,3,127.0.0.1:39157,1.1,-1.1,1.9000000000000057,1.9000000000000057,0,red,1,1,62.142486,6299,0.6834852430555556,150.13129068106048,120.2763930782664,6165.0,47.43416490252569,4270,29457101362913,,success,2026-07-27T21:52:05.098+09:00,2026-07-27T21:52:08.101+09:00,
94,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,28,127.0.0.1:39157,28.7,-28.7,-0.6999999999999886,-0.6999999999999886,0,red,1,1,43.355823,4504,0.48871527777777773,158.63499111900532,113.0746003552398,4360.5,17.0,4314,29460302754882,,success,2026-07-27T21:52:08.103+09:00,2026-07-27T21:52:11.312+09:00,
95,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,29,127.0.0.1:39157,28.6,-28.6,0.4000000000000057,0.4000000000000057,0,red,1,1,60.031843,4876,0.529079861111111,156.4423707957342,113.10213289581625,4718.0,16.76305461424021,4362,29463506274081,,success,2026-07-27T21:52:11.314+09:00,2026-07-27T21:52:14.503+09:00,
96,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-1,127.0.0.1:39157,0.0,-0.0,-1.0,-1.0,0,red,1,1,129.929563,6207,0.6735026041666666,149.8385693571774,119.22780731432255,6072.0,21.2602916254693,4410,29466775846347,,success,2026-07-27T21:52:14.504+09:00,2026-07-27T21:52:17.703+09:00,
97,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,40,127.0.0.1:39157,40.8,-40.8,-0.8000000000000114,-0.8000000000000114,0,red,1,1,211.961993,350,0.03797743055555556,158.59714285714287,110.79714285714286,105.0,19.849433241279208,4459,29470045444675,,success,2026-07-27T21:52:17.704+09:00,2026-07-27T21:52:20.897+09:00,
98,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-20.0,20.0,-8.0,-8.0,0,red,1,1,71.31561,5768,0.6258680555555556,155.32992371705964,123.24445214979195,5639.5,97.98469268207153,4502,29473115490152,,success,2026-07-27T21:52:20.899+09:00,2026-07-27T21:52:24.097+09:00,
99,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-46,127.0.0.1:39157,-35.6,35.6,-10.400000000000006,-10.400000000000006,0,red,1,1,72.888963,4952,0.537326388888889,148.98061389337641,126.35500807754444,4835.5,179.88885457415086,4550,29476314260078,,success,2026-07-27T21:52:24.100+09:00,2026-07-27T21:52:27.296+09:00,
100,2.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,30,127.0.0.1:39157,28.1,-28.1,1.9000000000000057,1.9000000000000057,0,red,,0,,,,,,,,4594,29479251033188,failed_frames/attempt_100_camera_frame_timeout.jpg,camera_frame_timeout,2026-07-27T21:52:27.297+09:00,2026-07-27T21:52:30.306+09:00,
